Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Russian Federation,RUS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.193999767,5.936999798,8.293000221,9.675000191,9.99600029,12.13700008,13.53899956,13.16699982,10.77999973,9.335000038,8.138999939,8.458000183,8.001000404,7.308000088,7.414999962,6.352000237,6.455999851,8.909000397,7.877699852,6.965099812,5.786300182,5.763500214,5.480700016,5.817500114,5.757699966,5.363800049,
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.070000172,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368999958,6.535999775,5.43599987,5.458000183,5.159999847,5.571000099,5.559000015,5.211999893,4.743999958
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368800163,6.53550005,5.436299801,5.457699776,5.160099983,5.570899963,5.55880022,5.212299824,
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149000004,0.187000006,0.241999999,0.291999996,0.375,0.338,0.379999995,0.404000014,0.479000002,0.541000009,0.578000009,0.666000009,0.737999976,0.782000005,0.782999992,0.713,0.626999974,0.60799998,0.897000015,1.024000049,1.082000017,1.128999949,1.207999945,1.245000005,1.166000009,1.087000012,0.981999993,0.995000005
Rwanda,RWA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600000024,,0.200000003,,,,,0.349999994,,,,,,0.680000007,,,,,,,,,,,,1.241899967,,,19.35400009,
Rwanda,RWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448000014,0.479999989,0.561999977,0.660000026,0.683000028,0.791000009,0.86500001,0.912,0.981000006,1.023000002,1.042999983,1.126000047,1.16900003,1.152999997,1.121999979,1.014000058,0.882000029,0.795000017,1.031999946,1.09800005,1.103999972,1.082000017,1.095999956,1.088999987,1.027999997,0.981000006,0.924000025,0.94599998
Rwanda,RWA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899999976,,0.600000024,,,,,0.819999993,,,,,,1.149999976,,,,,,,,,,,,1.085899949,,,15.69979954,
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,0.333999991,0.400999993,0.474000007,0.526000023,0.560000002,0.616999984,0.65200001,0.723999977,0.776000023,0.80400002,0.889999986,0.948000014,0.963,0.949000001,0.860000014,0.750999987,0.699000001,0.962000012,1.059999943,1.093000054,1.105999947,1.154000044,1.16900003,1.098999977,1.034999967,0.953999996,0.971000016
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800000012,,0.300000012,,,,,0.560000002,,,,,,0.889999986,,,,,,,,,,,,1.16929996,,,17.35740089,
Samoa,WSM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.634000063,3.026000023,3.430999994,3.786000013,4.127999783,4.456999779,4.68900013,4.880000114,5.31400013,5.696000099,6.077000141,6.242000103,6.243999958,6.178999901,6.201000214,5.967999935,5.657000065,5.703999996,6.195000172,6.320000172,6.659999847,10.29500008,10.2840004,10.29899979,10.24199963,10.33100033,9.991999626,9.901000023
Samoa,WSM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.179999828,,,,,1.629999995,,,,,6.820000172,10.26449966,,10.27000046,,,21.34379959,
Samoa,WSM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.802999973,1.981999993,2.272000074,2.512000084,2.717000008,2.967999935,3.278000116,3.529000044,3.953999996,4.183000088,4.347000122,4.488999844,4.541999817,4.551000118,4.539000034,4.385000229,4.231999874,4.230999947,4.861000061,5.070000172,5.117000103,7.867000103,7.948999882,7.822000027,7.690999985,7.612999916,7.361000061,7.414000034
Samoa,WSM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.420000076,,,,,1.129999995,,,,,5.239999771,7.843500137,,7.800000191,,,10.6097002,
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,2.354000092,2.684999943,2.964999914,3.217999935,3.496000051,3.776000023,4.004000187,4.43200016,4.71600008,4.960000038,5.112999916,5.151000023,5.137000084,5.139999866,4.958000183,4.750999928,4.769000053,5.34499979,5.524000168,5.679999828,8.751999855,8.795999527,8.720000267,8.616000175,8.605999947,8.324000359,8.324999809
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,,,,,,,,,,4.960000038,,,,,1.289999962,,,,,5.679999828,8.751999855,,8.720000267,,,14.47189999,
San Marino,SMR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,9.899999619,10.89999962,,,,12,12.5,12,10.89999962,10.5,9.5,9.699999809,6.900000095,7.099999905,8.100000381,7.400000095,7,8.800000191,7.300000191,6.900000095,4.599999905,4.099999905,,,,,2.549999952,2.029999971,,,6.260000229,7.289999962,,7.46999979,8.699999809,9.470000267,10.94999981,10.02999973,,
San Marino,SMR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,1.799999952,2.700000048,,,,3.900000095,3,3.200000048,2.799999952,2.700000048,2.099999905,2.400000095,2.299999952,2,2.599999905,1.600000024,1.5,2,1.899999976,1.799999952,1.600000024,1.700000048,,,,,1.690000057,1.24000001,,,2.349999905,2.130000114,,3.359999895,3.940000057,4.28000021,4.420000076,3.519999981,,
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,4.800000191,5.800000191,,,,7.199999809,6.900000095,6.900000095,6.199999809,6,5.300000191,5.5,4.300000191,4.199999809,5.099999905,3.900000095,3.900000095,5.099999905,4.400000095,4.099999905,3,2.799999952,,,,,2.109999895,1.629999995,,,4.019999981,4.369999886,5.059999943,5.190000057,6.079999924,6.610000134,7.380000114,6.449999809,,
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74399948,16.89900017,17.25,17.43000031,17.54599953,17.58499908,17.66399956,17.6989994,17.94799995,17.85400009,26.04100037,26.47100067,26.28899956,24.39800072,25.72900009,25.67700005,23.70999908,22.27700043,23.1420002,21.97200012,21.86800003,21.61100006,21.9640007,21.86100006,21.53100014,21.42700005,20.87700081,21.10000038
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,0.709999979,0.689999998,0.800000012,0.649999976,0.569999993,0.49000001,,,,,,,,,,,,,,,,,24.93000031,25.04000092,24.78000069,23.54999924,24.59000015,24.51000023,,,,,,,,,,,,
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73400021,11.7489996,12.09500027,12.16699982,12.23099995,12.30200005,12.42700005,12.35200024,12.51099968,12.53800011,10.14299965,12.79199982,10.86299992,11.5,11.27900028,11.57600021,10.54800034,9.345000267,9.965000153,9.135000229,9.147000313,9.069999695,9.37899971,9.350000381,9.067000389,9.038999557,8.637999535,8.793999672
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,0.5,0.439999998,0.699999988,0.479999989,0.400000006,0.230000004,,,,,,,,,,,,,,,,,9.710000038,12.10000038,10.23999977,11.10000038,10.77999973,11.05000019,,,,,,,,,,,,
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.40299988,13.47999954,13.84799957,13.97299957,14.06499958,14.13799953,14.2510004,14.21399975,14.40799999,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,15.28100014,13.99199963,14.69299984,13.73999977,13.72299957,13.59000015,13.92700005,13.88599968,13.60499954,13.56999969,13.13899994,13.31900024
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,0.610000014,0.569999993,0.699999988,0.560000002,0.479999989,0.340000004,,,,,,,,,,,,,,,,,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,,,,,,13.59000015,,,,,,
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.104000092,4.947000027,5.289000034,5.785999775,6.407000065,6.984000206,7.511000156,7.914000034,8.184000015,9.371999741,9.18999958,11.64099979,12.65299988,13.50599957,14.22399998,14.77799988,14.3409996,13.94299984,16.20599937,17.49399948,19.0529995,20.96100044,20.78199959,21.6590004,21.58099937,21.07500076,19.99300003,20.29400063
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900000095,,,,,,,8.149999619,9.340000153,9.140000343,11.51000023,12.52000046,13.35999966,14.06999969,14.68999958,14.22000027,13.77999973,15.93999958,17.37999916,19.20999908,21.28000069,20.72999954,21.57999992,21.37999916,21.10000038,21.29999924,
Saudi Arabia,SAU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22300005,7.471000195,7.232999802,6.662000179,6.046999931,5.403999805,4.782999992,4.177999973,3.704999924,3.792999983,3.891000032,4.257999897,4.406000137,4.539000034,4.650000095,4.737999916,4.245999813,3.582000017,3.588999987,3.47300005,3.322999954,2.630000114,2.786999941,2.769999981,2.463000059,2.506999969,3.022000074,3.019000053
Saudi Arabia,SAU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.400000095,,,,,,,3.690000057,3.779999971,3.869999886,4.210000038,4.360000134,4.489999771,4.599999905,4.710000038,4.210000038,3.539999962,3.529999971,3.450000048,3.349999905,2.670000076,2.779999971,2.75999999,2.440000057,2.50999999,3.220000029,
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.994999886,7.199999809,7.017000198,6.56099987,6.090000153,5.600999832,5.140999794,4.691999912,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,5.919000149
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.199999809,,,,,,,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.589000225,7.599999905,7.864999771,7.868999958,8.003000259,7.940000057,7.974999905,7.959000111,8.031999588,7.903999805,7.889999866,7.885000229,9.526000023,11.01599979,12.56200027,13.79100037,13.16800022,12.8760004,14.00800037,14.19999981,13.94499969,11.97700024,10.30500031,8.704999924,7.31400013,7.176000118,6.986000061,7.289999962
Senegal,SEN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.64000034,,,,,13.40999985,,,,7.302299976,,,
Senegal,SEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.396999836,4.436999798,4.605000019,4.592000008,4.585999966,4.644000053,4.572000027,4.543000221,4.565000057,4.460000038,4.458000183,4.511000156,5.356999874,6.359000206,7.25,8.027999878,7.504000187,7.339000225,8.293000221,8.418000221,8.236000061,7.703000069,7.406000137,6.952000141,6.397999763,6.249000072,6.080999851,5.926000118
Senegal,SEN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.940000057,,,,,7.920000076,,,,6.387899876,,,
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.370999813,5.407000065,5.609000206,5.609000206,5.657999992,5.68599987,5.65899992,5.649000168,5.703000069,5.603000164,5.607999802,5.650000095,6.776000023,7.958000183,9.088000298,10.02999973,9.498999596,9.315999985,10.36299992,10.54100037,10.35999966,9.31400013,8.512999535,7.630000114,6.756999969,6.612999916,6.436999798,6.464000225
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.650000095,,,,10.02999973,,,,,10.35999966,,,,6.757400036,,,
Serbia,SRB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35499954,15.2329998,15.47500038,15.88799953,16.14999962,15.66499996,16.01399994,16.16200066,16.27799988,14.8760004,15.02900028,15.73200035,16.33699989,22.9659996,26.23500061,24.71100044,21.01099968,15.99499989,17.87000084,20.21999931,23.68899918,24.96800041,23.83300018,20.37299919,19.01099968,16.09900093,14.27299976,14.53899956
Serbia,SRB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10000038,15.60000038,16.10000038,16.10000038,16.20000076,,15,15.80000019,16.39999962,22.86000061,26.20999908,24.70999908,21.03000069,15.97570038,17.86070061,20.22470093,23.69890022,24.98159981,23.8404007,20.37330055,18.76070023,16.10050011,14.27420044,13.69989967
Serbia,SRB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01000023,11.2869997,11.70100021,11.53600025,11.33500004,11.34700012,12.13500023,11.84500027,11.75599957,10.88700008,11.12199974,12.34599972,14.34500027,15.14000034,16.79599953,17.94099998,15.77600002,11.93099976,14.79399967,18.44599915,22.41500092,23.26099968,20.86100006,18.33099937,17.0739994,14.5909996,12.83899975,12.68500042
Serbia,SRB,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30000019,11.30000019,12.19999981,11.80000019,11.69999981,,11.10000038,12.39999962,14.39999962,15.06999969,16.78000069,17.94000053,15.78999996,11.91660023,14.78649998,18.44989967,22.42490005,23.27359962,20.86739922,18.33130074,16.80780029,14.59179974,12.84020042,11.96179962
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86999989,12.97799969,13.31900024,13.40299988,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70499992,16.1420002,19.21800041,22.9659996,24,22.15399933,19.22299957,17.92099953,15.25699997,13.47700024,13.51000023
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70479965,16.14220047,19.21759987,22.96619987,23.99990082,22.15369987,19.22340012,17.65970039,15.25739956,13.47700024,12.73270035
Seychelles,SYC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47999954,,,,,,,,,,,4.900000095,,,,,,4.480000019,,,3.901299953,4.787000179,4.22840023,3.727099895,
Seychelles,SYC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.609999657,,,,,,,,,,,6.099999905,,,,,,3.75999999,,,3.779799938,3.521399975,3.710999966,3.703299999,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35000038,,,,,,,,9.81000042,,,5.5,,,,,,4.110000134,,,3.840699911,4.151199818,3.964900017,3.714900017,
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094000101,2.160000086,2.338999987,2.374000072,2.38499999,2.398000002,2.430999994,2.423000097,2.474999905,2.477999926,2.400000095,2.420000076,2.36500001,2.292999983,2.378000021,2.384000063,2.388000011,2.49000001,3.026000023,3.042000055,3.127000093,3.371999979,3.655999899,3.84100008,3.944000006,3.917999983,3.571000099,3.529000044
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25999999,,,,,,,,,,3.878000021,,,,
Sierra Leone,SLE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.263000011,4.254000187,4.574999809,4.605000019,4.676000118,4.602000237,4.702000141,4.701000214,4.831999779,4.772999763,4.656000137,4.742000103,4.668000221,4.565999985,4.565000057,4.512000084,4.462999821,4.535999775,5.056000233,4.550000191,4.361000061,4.852000237,5.44299984,5.524000168,5.559999943,5.513999939,5.09499979,5.112999916
Sierra Leone,SLE,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,5.577199936,,,,
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.181999922,3.213999987,3.461999893,3.490999937,3.529999971,3.497999907,3.563999891,3.556999922,3.645999908,3.615999937,3.522000074,3.569000006,3.503000021,3.420000076,3.461999893,3.438999891,3.417000055,3.505000114,4.032999992,3.790999889,3.74000001,4.107999802,4.545000076,4.677999973,4.75,4.710000038,4.324999809,4.313000202
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.420000076,,,,,,,,,,4.677999973,,,,
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186000109,3.183000088,3.401000023,3.437999964,3.446000099,3.867000103,2.602999926,3.688999891,5.190999985,3.463000059,3.88499999,5.781000137,6.195000172,6.204999924,6.070000172,4.947000027,4.31400013,4.400000095,6.511000156,4.402999878,4.303999901,4.201000214,4.372000217,4.089000225,3.96600008,4.462999821,4.304999828,4.047999859
Singapore,SGP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,5.760000229,5.070000172,3.130000114,3.130000114,2.210000038,2.140000105,1.99000001,2.059999943,2.799999952,4.320000172,5.829999924,4.320000172,2.769999981,2.049999952,,2.210000038,,,,3.450000048,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.176000118,3.032999992,2.861999989,2.769999981,3.20600009,3.377000093,2.431999922,3.227999926,4.623000145,3.858999968,3.674999952,5.56099987,5.745999813,5.583000183,5.25,4.145999908,3.601999998,3.625999928,5.370999813,3.90199995,3.566999912,3.34100008,3.453999996,3.459000111,3.645999908,3.766000032,3.579999924,3.538000107
Singapore,SGP,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,3.890000105,3.400000095,1.820000052,1.610000014,1.580000043,1.379999995,1.230000019,1.49000001,2.619999886,4.480000019,7.440000057,5.409999847,4.090000153,2.579999924,,2.200000048,,,,3.210000038,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,3.907000065,3.767999887
Singapore,SGP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,6.059999943,4.800000191,4.699999809,4.510000229,3.970000029,4.550000191,4.480000019,3.930000067,2.25999999,2.119999886,1.799999952,1.649999976,1.5,1.690000057,2.690000057,4.269999981,6.840000153,5,3.549999952,2.349999905,,2.180000067,2.210000038,2.109999895,2.200000048,3.299999952,2.25,2.00999999,3.559999943,3.920000076,,2.769999981,3.700000048,4.199999809,3.549999952,,2.789999962,2.180000067,2.24000001,2.849999905,2.069999933,1.870000005,1.789999962,1.710000038,1.690000057,1.690000057,1.799999952,,
Sint Maarten (Dutch part),SXM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
